fact_numero_factura,fact_id_cliente,fact_id_servicio,fact_fecha_factura,fact_fecha_vencimiento,fact_importe_facturado,fact_estado_pago
INV/4886/2025,232,6,2025-10-15,2025-11-14,605.00,pendiente
INV/4887/2024,335,2,2024-12-31,2025-01-30,121.00,pagado
INV/4887/2024,335,3,2024-12-31,2025-01-30,302.50,vencido
INV/4887/2025,140,1,2025-12-15,2026-01-14,145.20,pendiente
INV/4887/2025,140,2,2025-12-15,2026-01-14,121.00,pagado
INV/4887/2025,140,3,2025-12-15,2026-01-14,302.50,pagado
INV/4887/2025,140,5,2025-12-15,2026-01-14,96.80,pendiente
INV/4888/2024,409,2,2024-12-10,2025-01-09,121.00,pagado
INV/4888/2024,409,4,2024-12-10,2025-01-09,108.90,pagado
INV/4888/2024,409,6,2024-12-10,2025-01-09,605.00,pagado
INV/4888/2025,286,2,2025-08-11,2025-09-10,121.00,pagado
INV/4888/2025,286,4,2025-08-11,2025-09-10,108.90,pendiente
INV/4888/2025,286,5,2025-08-11,2025-09-10,96.80,pagado
INV/4888/2025,286,6,2025-08-11,2025-09-10,605.00,pagado
INV/4889/2024,377,2,2024-01-31,2024-03-01,121.00,pagado
INV/4889/2025,27,2,2025-03-24,2025-04-23,121.00,pagado
INV/4889/2025,27,3,2025-03-24,2025-04-23,302.50,pagado
INV/4889/2025,27,4,2025-03-24,2025-04-23,108.90,pendiente
INV/4889/2025,27,5,2025-03-24,2025-04-23,96.80,pagado
INV/4889/2025,27,6,2025-03-24,2025-04-23,605.00,pagado
INV/489/2024,301,3,2024-11-29,2024-12-29,302.50,pagado
INV/489/2025,294,1,2025-11-28,2025-12-28,145.20,pendiente
INV/489/2025,294,3,2025-11-28,2025-12-28,302.50,pagado
INV/4890/2024,228,3,2024-01-31,2024-03-01,302.50,vencido
INV/4890/2025,287,1,2025-03-31,2025-04-30,145.20,pagado
INV/4890/2025,287,2,2025-03-31,2025-04-30,121.00,pagado
INV/4890/2025,287,3,2025-03-31,2025-04-30,302.50,vencido
INV/4891/2024,72,2,2024-07-10,2024-08-09,121.00,vencido
INV/4891/2024,72,4,2024-07-10,2024-08-09,108.90,pendiente
INV/4891/2025,465,1,2025-07-16,2025-08-15,145.20,pagado
INV/4891/2025,465,3,2025-07-16,2025-08-15,302.50,pendiente
INV/4891/2025,465,4,2025-07-16,2025-08-15,108.90,pendiente
INV/4891/2025,465,6,2025-07-16,2025-08-15,605.00,pagado
INV/4892/2024,351,1,2024-03-28,2024-04-27,145.20,pagado
INV/4892/2024,351,2,2024-03-28,2024-04-27,121.00,pagado
INV/4892/2025,75,1,2025-09-16,2025-10-16,145.20,pagado
INV/4892/2025,75,2,2025-09-16,2025-10-16,121.00,pendiente
INV/4892/2025,75,6,2025-09-16,2025-10-16,605.00,pagado
INV/4893/2024,397,3,2024-03-28,2024-04-27,302.50,pagado
INV/4893/2025,217,1,2025-07-22,2025-08-21,145.20,pagado
INV/4893/2025,217,2,2025-07-22,2025-08-21,121.00,pagado
INV/4893/2025,217,6,2025-07-22,2025-08-21,605.00,pagado
INV/4894/2024,412,1,2024-06-24,2024-07-24,145.20,pagado
INV/4894/2024,412,2,2024-06-24,2024-07-24,121.00,pagado
INV/4894/2024,412,3,2024-06-24,2024-07-24,302.50,pagado
INV/4894/2024,412,4,2024-06-24,2024-07-24,108.90,pagado
INV/4894/2024,412,5,2024-06-24,2024-07-24,96.80,pagado
INV/4894/2024,412,6,2024-06-24,2024-07-24,605.00,pagado
INV/4894/2025,78,1,2025-10-31,2025-11-30,145.20,pendiente
INV/4894/2025,78,3,2025-10-31,2025-11-30,302.50,pendiente
INV/4895/2024,369,5,2024-06-24,2024-07-24,96.80,pagado
INV/4895/2024,369,6,2024-06-24,2024-07-24,605.00,pagado
INV/4895/2025,443,2,2025-05-30,2025-06-29,121.00,vencido
INV/4895/2025,443,3,2025-05-30,2025-06-29,302.50,pagado
INV/4896/2024,276,2,2024-02-21,2024-03-22,121.00,pagado
INV/4896/2024,276,3,2024-02-21,2024-03-22,302.50,pagado
INV/4896/2024,276,5,2024-02-21,2024-03-22,96.80,pendiente
INV/4896/2025,343,1,2025-03-10,2025-04-09,145.20,vencido
INV/4896/2025,343,2,2025-03-10,2025-04-09,121.00,pagado
INV/4896/2025,343,4,2025-03-10,2025-04-09,108.90,pagado
INV/4897/2024,238,1,2024-09-02,2024-10-02,145.20,pagado
INV/4897/2024,238,2,2024-09-02,2024-10-02,121.00,pagado
INV/4897/2024,238,3,2024-09-02,2024-10-02,302.50,pendiente
INV/4897/2024,238,4,2024-09-02,2024-10-02,108.90,pagado
INV/4897/2024,238,5,2024-09-02,2024-10-02,96.80,vencido
INV/4897/2025,424,2,2025-10-31,2025-11-30,121.00,pendiente
INV/4898/2024,5,3,2024-07-31,2024-08-30,302.50,pagado
INV/4898/2025,58,2,2025-01-31,2025-03-02,121.00,pagado
INV/4899/2024,140,1,2024-12-11,2025-01-10,145.20,pagado
INV/4899/2024,140,2,2024-12-11,2025-01-10,121.00,pagado
INV/4899/2024,140,3,2024-12-11,2025-01-10,302.50,pagado
INV/4899/2024,140,6,2024-12-11,2025-01-10,605.00,pagado
INV/4899/2025,271,2,2025-02-28,2025-03-30,121.00,pagado
INV/4899/2025,271,3,2025-02-28,2025-03-30,302.50,pagado
INV/49/2024,284,1,2024-05-28,2024-06-27,145.20,pagado
INV/49/2024,284,4,2024-05-28,2024-06-27,108.90,pagado
INV/49/2025,169,1,2025-07-22,2025-08-21,145.20,pagado
INV/49/2025,169,2,2025-07-22,2025-08-21,121.00,pagado
INV/49/2025,169,3,2025-07-22,2025-08-21,302.50,pagado
INV/49/2025,169,4,2025-07-22,2025-08-21,108.90,pendiente
INV/49/2025,169,5,2025-07-22,2025-08-21,96.80,pendiente
INV/490/2024,238,3,2024-09-26,2024-10-26,302.50,pagado
INV/490/2024,238,5,2024-09-26,2024-10-26,96.80,pagado
INV/490/2025,111,2,2025-12-17,2026-01-16,121.00,pendiente
INV/490/2025,111,3,2025-12-17,2026-01-16,302.50,pagado
INV/490/2025,111,4,2025-12-17,2026-01-16,108.90,pagado
INV/490/2025,111,5,2025-12-17,2026-01-16,96.80,pendiente
INV/4900/2024,148,6,2024-07-01,2024-07-31,605.00,pagado
INV/4900/2025,285,3,2025-01-31,2025-03-02,302.50,pagado
INV/4901/2024,88,1,2024-01-31,2024-03-01,145.20,pagado
INV/4901/2024,88,2,2024-01-31,2024-03-01,121.00,pagado
INV/4901/2025,169,1,2025-06-30,2025-07-30,145.20,pagado
INV/4901/2025,169,3,2025-06-30,2025-07-30,302.50,pagado
INV/4901/2025,169,6,2025-06-30,2025-07-30,605.00,pagado
INV/4902/2024,102,3,2024-12-03,2025-01-02,302.50,pagado
INV/4902/2024,102,5,2024-12-03,2025-01-02,96.80,pagado
INV/4902/2024,102,6,2024-12-03,2025-01-02,605.00,pagado
INV/4902/2025,390,1,2025-12-31,2026-01-30,145.20,pagado
INV/4902/2025,390,2,2025-12-31,2026-01-30,121.00,pagado
INV/4902/2025,390,3,2025-12-31,2026-01-30,302.50,pendiente
INV/4903/2024,464,1,2024-07-31,2024-08-30,145.20,pagado
INV/4903/2024,464,2,2024-07-31,2024-08-30,121.00,pagado
INV/4903/2025,165,3,2025-09-30,2025-10-30,302.50,pagado
INV/4904/2024,173,1,2024-10-16,2024-11-15,145.20,pagado
INV/4904/2024,173,2,2024-10-16,2024-11-15,121.00,pagado
INV/4904/2024,173,6,2024-10-16,2024-11-15,605.00,pagado
INV/4904/2025,257,2,2025-11-28,2025-12-28,121.00,pendiente
INV/4905/2024,413,6,2024-12-04,2025-01-03,605.00,pagado
INV/4905/2025,450,6,2025-02-25,2025-03-27,605.00,pagado
INV/4906/2024,166,1,2024-06-18,2024-07-18,145.20,vencido
INV/4906/2024,166,2,2024-06-18,2024-07-18,121.00,pagado
INV/4906/2024,166,3,2024-06-18,2024-07-18,302.50,pagado
INV/4906/2024,166,4,2024-06-18,2024-07-18,108.90,pagado
INV/4906/2025,468,2,2025-11-28,2025-12-28,121.00,pendiente
INV/4907/2024,231,1,2024-07-01,2024-07-31,145.20,pagado
INV/4907/2024,231,2,2024-07-01,2024-07-31,121.00,vencido
INV/4907/2024,231,3,2024-07-01,2024-07-31,302.50,pagado
INV/4907/2024,231,4,2024-07-01,2024-07-31,108.90,pagado
INV/4907/2025,257,1,2025-09-05,2025-10-05,145.20,pendiente
INV/4907/2025,257,2,2025-09-05,2025-10-05,121.00,pagado
INV/4907/2025,257,3,2025-09-05,2025-10-05,302.50,pagado
INV/4907/2025,257,4,2025-09-05,2025-10-05,108.90,pagado
INV/4907/2025,257,5,2025-09-05,2025-10-05,96.80,pagado
INV/4907/2025,257,6,2025-09-05,2025-10-05,605.00,pagado
INV/4908/2024,330,1,2024-12-31,2025-01-30,145.20,pagado
INV/4908/2025,26,3,2025-06-05,2025-07-05,302.50,pagado
INV/4908/2025,26,5,2025-06-05,2025-07-05,96.80,pagado
INV/4909/2024,306,2,2024-07-05,2024-08-04,121.00,pagado
INV/4909/2024,306,3,2024-07-05,2024-08-04,302.50,pagado
INV/4909/2024,306,4,2024-07-05,2024-08-04,108.90,pagado
INV/4909/2025,144,2,2025-03-03,2025-04-02,121.00,pagado
INV/4909/2025,144,6,2025-03-03,2025-04-02,605.00,pagado
INV/491/2024,335,5,2024-03-20,2024-04-19,96.80,pagado
INV/491/2025,93,1,2025-02-11,2025-03-13,145.20,pagado
INV/491/2025,93,2,2025-02-11,2025-03-13,121.00,pagado
INV/491/2025,93,3,2025-02-11,2025-03-13,302.50,pagado
INV/491/2025,93,5,2025-02-11,2025-03-13,96.80,pagado
INV/4910/2024,106,4,2024-02-14,2024-03-15,108.90,pagado
INV/4910/2025,185,1,2025-05-30,2025-06-29,145.20,vencido
INV/4910/2025,185,3,2025-05-30,2025-06-29,302.50,vencido
INV/4910/2025,185,6,2025-05-30,2025-06-29,605.00,pagado
INV/4911/2024,258,1,2024-11-25,2024-12-25,145.20,pendiente
INV/4911/2024,258,4,2024-11-25,2024-12-25,108.90,pagado
INV/4911/2025,100,4,2025-12-18,2026-01-17,108.90,pagado
INV/4912/2024,458,1,2024-02-20,2024-03-21,145.20,pagado
INV/4912/2024,458,5,2024-02-20,2024-03-21,96.80,pagado
INV/4912/2025,167,4,2025-08-07,2025-09-06,108.90,pagado
INV/4912/2025,167,6,2025-08-07,2025-09-06,605.00,pendiente
INV/4913/2024,20,3,2024-07-26,2024-08-25,302.50,pagado
INV/4913/2024,20,4,2024-07-26,2024-08-25,108.90,pendiente
INV/4913/2025,149,1,2025-08-20,2025-09-19,145.20,pagado
INV/4913/2025,149,3,2025-08-20,2025-09-19,302.50,pagado
INV/4913/2025,149,4,2025-08-20,2025-09-19,108.90,pagado
INV/4914/2024,287,6,2024-01-26,2024-02-25,605.00,pagado
INV/4914/2025,144,3,2025-07-08,2025-08-07,302.50,pagado
INV/4914/2025,144,5,2025-07-08,2025-08-07,96.80,pendiente
INV/4914/2025,144,6,2025-07-08,2025-08-07,605.00,pagado
INV/4915/2024,367,1,2024-03-28,2024-04-27,145.20,pagado
INV/4915/2025,28,1,2025-04-30,2025-05-30,145.20,pagado
INV/4915/2025,28,2,2025-04-30,2025-05-30,121.00,pagado
INV/4915/2025,28,3,2025-04-30,2025-05-30,302.50,pagado
INV/4916/2024,287,2,2024-10-31,2024-11-30,121.00,pagado
INV/4916/2024,287,3,2024-10-31,2024-11-30,302.50,vencido
INV/4916/2025,212,2,2025-12-31,2026-01-30,121.00,pendiente
INV/4916/2025,212,3,2025-12-31,2026-01-30,302.50,pagado
INV/4917/2024,10,1,2024-08-20,2024-09-19,145.20,pagado
INV/4917/2024,10,4,2024-08-20,2024-09-19,108.90,pagado
INV/4917/2025,198,2,2025-02-26,2025-03-28,121.00,pagado
INV/4917/2025,198,6,2025-02-26,2025-03-28,605.00,pagado
INV/4918/2024,433,5,2024-01-26,2024-02-25,96.80,pagado
INV/4918/2025,463,4,2025-01-16,2025-02-15,108.90,pagado
INV/4918/2025,463,6,2025-01-16,2025-02-15,605.00,pagado
INV/4919/2024,1,1,2024-01-08,2024-02-07,145.20,pagado
INV/4919/2024,1,5,2024-01-08,2024-02-07,96.80,pagado
INV/4919/2025,101,2,2025-05-30,2025-06-29,121.00,pagado
INV/492/2024,300,1,2024-09-30,2024-10-30,145.20,pagado
INV/492/2025,132,2,2025-12-31,2026-01-30,121.00,pendiente
INV/4920/2024,341,1,2024-04-24,2024-05-24,145.20,pagado
INV/4920/2024,341,2,2024-04-24,2024-05-24,121.00,pagado
INV/4920/2024,341,3,2024-04-24,2024-05-24,302.50,pagado
INV/4920/2024,341,4,2024-04-24,2024-05-24,108.90,pagado
INV/4920/2024,341,5,2024-04-24,2024-05-24,96.80,pagado
INV/4920/2024,341,6,2024-04-24,2024-05-24,605.00,pagado
INV/4920/2025,233,6,2025-03-26,2025-04-25,605.00,pagado
INV/4921/2024,116,3,2024-02-26,2024-03-27,302.50,pagado
INV/4921/2024,116,6,2024-02-26,2024-03-27,605.00,pagado
INV/4921/2025,335,2,2025-05-30,2025-06-29,121.00,vencido
INV/4921/2025,335,4,2025-05-30,2025-06-29,108.90,vencido
INV/4922/2024,255,1,2024-12-20,2025-01-19,145.20,pagado
INV/4922/2024,255,2,2024-12-20,2025-01-19,121.00,pagado
INV/4922/2024,255,3,2024-12-20,2025-01-19,302.50,pagado
INV/4922/2024,255,4,2024-12-20,2025-01-19,108.90,pagado
INV/4922/2024,255,5,2024-12-20,2025-01-19,96.80,pagado
INV/4922/2024,255,6,2024-12-20,2025-01-19,605.00,pagado
INV/4922/2025,251,1,2025-09-09,2025-10-09,145.20,pagado
INV/4922/2025,251,2,2025-09-09,2025-10-09,121.00,pendiente
INV/4922/2025,251,3,2025-09-09,2025-10-09,302.50,pagado
INV/4922/2025,251,4,2025-09-09,2025-10-09,108.90,pagado
INV/4923/2024,302,4,2024-11-21,2024-12-21,108.90,pagado
INV/4923/2025,304,1,2025-04-30,2025-05-30,145.20,vencido
INV/4924/2024,15,1,2024-05-31,2024-06-30,145.20,vencido
INV/4924/2025,29,2,2025-06-30,2025-07-30,121.00,pagado
INV/4925/2024,383,5,2024-07-01,2024-07-31,96.80,pagado
INV/4925/2024,383,6,2024-07-01,2024-07-31,605.00,pagado
INV/4925/2025,208,2,2025-06-30,2025-07-30,121.00,pendiente
INV/4925/2025,208,3,2025-06-30,2025-07-30,302.50,pendiente
INV/4926/2024,250,1,2024-09-30,2024-10-30,145.20,pagado
INV/4926/2024,250,2,2024-09-30,2024-10-30,121.00,pagado
INV/4926/2025,149,1,2025-07-29,2025-08-28,145.20,pagado
INV/4926/2025,149,2,2025-07-29,2025-08-28,121.00,pagado
INV/4926/2025,149,3,2025-07-29,2025-08-28,302.50,pagado
INV/4926/2025,149,4,2025-07-29,2025-08-28,108.90,pagado
INV/4926/2025,149,6,2025-07-29,2025-08-28,605.00,pendiente
INV/4927/2024,190,1,2024-02-28,2024-03-29,145.20,pagado
INV/4927/2025,432,1,2025-01-03,2025-02-02,145.20,pagado
INV/4927/2025,432,2,2025-01-03,2025-02-02,121.00,pagado
INV/4927/2025,432,4,2025-01-03,2025-02-02,108.90,pagado
INV/4927/2025,432,5,2025-01-03,2025-02-02,96.80,pagado
INV/4927/2025,432,6,2025-01-03,2025-02-02,605.00,pagado
INV/4928/2024,376,2,2024-01-03,2024-02-02,121.00,pagado
INV/4928/2024,376,4,2024-01-03,2024-02-02,108.90,pagado
INV/4928/2024,376,6,2024-01-03,2024-02-02,605.00,pagado
INV/4928/2025,320,3,2025-03-28,2025-04-27,302.50,pagado
INV/4928/2025,320,4,2025-03-28,2025-04-27,108.90,pagado
INV/4928/2025,320,6,2025-03-28,2025-04-27,605.00,pagado
INV/4929/2024,454,1,2024-10-31,2024-11-30,145.20,pagado
INV/4929/2024,454,3,2024-10-31,2024-11-30,302.50,vencido
INV/4929/2025,285,2,2025-12-02,2026-01-01,121.00,pagado
INV/4929/2025,285,3,2025-12-02,2026-01-01,302.50,pagado
INV/4929/2025,285,5,2025-12-02,2026-01-01,96.80,pendiente
INV/493/2024,409,2,2024-12-31,2025-01-30,121.00,pagado
INV/493/2024,409,4,2024-12-31,2025-01-30,108.90,pagado
INV/493/2024,409,6,2024-12-31,2025-01-30,605.00,pagado
INV/493/2025,227,3,2025-05-30,2025-06-29,302.50,pagado
INV/4930/2024,198,5,2024-07-29,2024-08-28,96.80,vencido
INV/4930/2025,153,1,2025-06-30,2025-07-30,145.20,pagado
INV/4930/2025,153,2,2025-06-30,2025-07-30,121.00,pendiente
INV/4931/2024,196,2,2024-08-30,2024-09-29,121.00,pagado
INV/4931/2025,233,2,2025-09-24,2025-10-24,121.00,pagado
INV/4931/2025,233,3,2025-09-24,2025-10-24,302.50,pagado
INV/4931/2025,233,4,2025-09-24,2025-10-24,108.90,pagado
INV/4931/2025,233,6,2025-09-24,2025-10-24,605.00,pagado
INV/4932/2024,445,2,2024-12-31,2025-01-30,121.00,pagado
INV/4932/2025,286,1,2025-05-21,2025-06-20,145.20,pagado
INV/4932/2025,286,2,2025-05-21,2025-06-20,121.00,pagado
INV/4932/2025,286,6,2025-05-21,2025-06-20,605.00,pagado
INV/4933/2024,99,1,2024-06-28,2024-07-28,145.20,pagado
INV/4933/2024,99,2,2024-06-28,2024-07-28,121.00,pagado
INV/4933/2025,87,3,2025-09-16,2025-10-16,302.50,pagado
INV/4933/2025,87,5,2025-09-16,2025-10-16,96.80,pendiente
INV/4934/2024,393,3,2024-10-31,2024-11-30,302.50,pagado
INV/4934/2025,369,4,2025-09-11,2025-10-11,108.90,pendiente
INV/4934/2025,369,6,2025-09-11,2025-10-11,605.00,pagado
INV/4935/2024,126,2,2024-05-31,2024-06-30,121.00,pagado
INV/4935/2025,221,6,2025-07-08,2025-08-07,605.00,pendiente
INV/4936/2024,321,2,2024-04-30,2024-05-30,121.00,vencido
INV/4936/2025,279,2,2025-10-16,2025-11-15,121.00,pagado
INV/4936/2025,279,6,2025-10-16,2025-11-15,605.00,pagado
INV/4937/2024,413,6,2024-10-09,2024-11-08,605.00,pendiente
INV/4937/2025,102,5,2025-12-10,2026-01-09,96.80,pagado
INV/4938/2024,30,3,2024-02-28,2024-03-29,302.50,pagado
INV/4938/2025,221,2,2025-08-29,2025-09-28,121.00,pendiente
INV/4939/2024,41,2,2024-10-31,2024-11-30,121.00,pagado
INV/4939/2025,370,2,2025-02-28,2025-03-30,121.00,vencido
INV/4939/2025,370,3,2025-02-28,2025-03-30,302.50,pagado
INV/494/2024,255,2,2024-10-18,2024-11-17,121.00,pagado
INV/494/2024,255,6,2024-10-18,2024-11-17,605.00,vencido
INV/494/2025,280,3,2025-12-31,2026-01-30,302.50,pagado
INV/4940/2024,450,6,2024-08-07,2024-09-06,605.00,vencido
INV/4940/2025,123,1,2025-09-10,2025-10-10,145.20,pagado
INV/4940/2025,123,2,2025-09-10,2025-10-10,121.00,pagado
INV/4940/2025,123,3,2025-09-10,2025-10-10,302.50,pendiente
INV/4940/2025,123,4,2025-09-10,2025-10-10,108.90,pendiente
INV/4940/2025,123,5,2025-09-10,2025-10-10,96.80,pendiente
INV/4940/2025,123,6,2025-09-10,2025-10-10,605.00,pendiente
INV/4941/2024,102,2,2024-08-05,2024-09-04,121.00,pagado
INV/4941/2024,102,3,2024-08-05,2024-09-04,302.50,pagado
INV/4941/2024,102,4,2024-08-05,2024-09-04,108.90,pagado
INV/4941/2024,102,5,2024-08-05,2024-09-04,96.80,pagado
INV/4941/2024,102,6,2024-08-05,2024-09-04,605.00,pagado
INV/4941/2025,9,3,2025-11-28,2025-12-28,302.50,pagado
INV/4942/2024,428,1,2024-01-31,2024-03-01,145.20,pagado
INV/4942/2025,51,1,2025-03-31,2025-04-30,145.20,pagado
INV/4942/2025,51,2,2025-03-31,2025-04-30,121.00,vencido
INV/4943/2024,272,1,2024-09-11,2024-10-11,145.20,pagado
INV/4943/2024,272,2,2024-09-11,2024-10-11,121.00,pendiente
INV/4943/2024,272,3,2024-09-11,2024-10-11,302.50,pagado
INV/4943/2024,272,4,2024-09-11,2024-10-11,108.90,vencido
INV/4943/2024,272,6,2024-09-11,2024-10-11,605.00,pagado
INV/4943/2025,121,1,2025-12-31,2026-01-30,145.20,pendiente
INV/4943/2025,121,2,2025-12-31,2026-01-30,121.00,pendiente
INV/4944/2024,279,1,2024-05-07,2024-06-06,145.20,pagado
INV/4944/2024,279,2,2024-05-07,2024-06-06,121.00,vencido
INV/4944/2024,279,3,2024-05-07,2024-06-06,302.50,pagado
INV/4944/2024,279,4,2024-05-07,2024-06-06,108.90,pagado
INV/4944/2024,279,5,2024-05-07,2024-06-06,96.80,pagado
INV/4944/2024,279,6,2024-05-07,2024-06-06,605.00,pagado
INV/4945/2024,130,4,2024-12-12,2025-01-11,108.90,pagado
INV/4945/2024,130,5,2024-12-12,2025-01-11,96.80,vencido
INV/4946/2024,30,1,2024-12-31,2025-01-30,145.20,pagado
INV/4947/2024,285,1,2024-09-11,2024-10-11,145.20,pagado
INV/4947/2024,285,5,2024-09-11,2024-10-11,96.80,pagado
INV/4948/2024,107,2,2024-09-17,2024-10-17,121.00,pagado
INV/4948/2024,107,3,2024-09-17,2024-10-17,302.50,pagado
INV/4948/2024,107,5,2024-09-17,2024-10-17,96.80,pagado
INV/4949/2024,116,3,2024-02-08,2024-03-09,302.50,pagado
INV/4949/2024,116,4,2024-02-08,2024-03-09,108.90,pagado
INV/4949/2024,116,5,2024-02-08,2024-03-09,96.80,pagado
INV/495/2024,115,3,2024-08-27,2024-09-26,302.50,pagado
INV/495/2024,115,4,2024-08-27,2024-09-26,108.90,pagado
INV/495/2024,115,6,2024-08-27,2024-09-26,605.00,pagado
INV/495/2025,45,1,2025-01-31,2025-03-02,145.20,pagado
INV/495/2025,45,2,2025-01-31,2025-03-02,121.00,pagado
INV/495/2025,45,3,2025-01-31,2025-03-02,302.50,pagado
INV/4950/2024,217,1,2024-03-25,2024-04-24,145.20,pagado
INV/4950/2024,217,2,2024-03-25,2024-04-24,121.00,pagado
INV/4950/2024,217,3,2024-03-25,2024-04-24,302.50,pagado
INV/4950/2024,217,4,2024-03-25,2024-04-24,108.90,pagado
INV/4950/2024,217,5,2024-03-25,2024-04-24,96.80,pagado
INV/4951/2024,109,3,2024-07-31,2024-08-30,302.50,pagado
INV/4952/2024,2,4,2024-03-26,2024-04-25,108.90,pagado
INV/4953/2024,75,1,2024-09-02,2024-10-02,145.20,pagado
INV/4953/2024,75,2,2024-09-02,2024-10-02,121.00,pagado
INV/4953/2024,75,4,2024-09-02,2024-10-02,108.90,pagado
INV/4953/2024,75,5,2024-09-02,2024-10-02,96.80,pagado
INV/4953/2024,75,6,2024-09-02,2024-10-02,605.00,pagado
INV/4954/2024,39,4,2024-11-28,2024-12-28,108.90,pagado
INV/4955/2024,23,3,2024-03-08,2024-04-07,302.50,pagado
INV/4955/2024,23,4,2024-03-08,2024-04-07,108.90,pagado
INV/4956/2024,293,1,2024-09-30,2024-10-30,145.20,pagado
INV/4957/2024,376,1,2024-08-06,2024-09-05,145.20,pagado
INV/4957/2024,376,2,2024-08-06,2024-09-05,121.00,pagado
INV/4957/2024,376,4,2024-08-06,2024-09-05,108.90,pagado
INV/4958/2024,364,1,2024-09-27,2024-10-27,145.20,pagado
INV/4958/2024,364,5,2024-09-27,2024-10-27,96.80,pagado
INV/4958/2024,364,6,2024-09-27,2024-10-27,605.00,pagado
INV/4959/2024,41,1,2024-04-30,2024-05-30,145.20,pagado
INV/4959/2024,41,2,2024-04-30,2024-05-30,121.00,pagado
INV/4959/2024,41,3,2024-04-30,2024-05-30,302.50,vencido
INV/496/2024,364,2,2024-11-29,2024-12-29,121.00,pagado
INV/496/2024,364,4,2024-11-29,2024-12-29,108.90,pagado
INV/496/2025,318,4,2025-02-21,2025-03-23,108.90,pagado
INV/4960/2024,299,2,2024-06-28,2024-07-28,121.00,pagado
INV/4961/2024,330,1,2024-02-28,2024-03-29,145.20,vencido
INV/4962/2024,149,2,2024-07-31,2024-08-30,121.00,pagado
INV/4962/2024,149,3,2024-07-31,2024-08-30,302.50,pagado
INV/4963/2024,381,1,2024-06-20,2024-07-20,145.20,pagado
INV/4963/2024,381,4,2024-06-20,2024-07-20,108.90,pagado
INV/4963/2024,381,5,2024-06-20,2024-07-20,96.80,pagado
INV/4963/2024,381,6,2024-06-20,2024-07-20,605.00,pagado
INV/4964/2024,238,1,2024-05-02,2024-06-01,145.20,pagado
INV/4964/2024,238,2,2024-05-02,2024-06-01,121.00,pendiente
INV/4964/2024,238,3,2024-05-02,2024-06-01,302.50,pagado
INV/4964/2024,238,4,2024-05-02,2024-06-01,108.90,vencido
INV/4964/2024,238,5,2024-05-02,2024-06-01,96.80,pagado
INV/4964/2024,238,6,2024-05-02,2024-06-01,605.00,pagado
INV/4965/2024,131,3,2024-04-30,2024-05-30,302.50,pagado
INV/4965/2024,131,5,2024-04-30,2024-05-30,96.80,pagado
INV/4966/2024,371,1,2024-11-29,2024-12-29,145.20,pagado
INV/4966/2024,371,2,2024-11-29,2024-12-29,121.00,pagado
INV/4966/2024,371,3,2024-11-29,2024-12-29,302.50,pagado
INV/4967/2024,311,1,2024-02-09,2024-03-10,145.20,pagado
INV/4967/2024,311,3,2024-02-09,2024-03-10,302.50,vencido
INV/4967/2024,311,6,2024-02-09,2024-03-10,605.00,pagado
INV/4968/2024,378,2,2024-11-21,2024-12-21,121.00,pagado
INV/4968/2024,378,6,2024-11-21,2024-12-21,605.00,pagado
INV/4969/2024,478,1,2024-10-22,2024-11-21,145.20,pagado
INV/4969/2024,478,3,2024-10-22,2024-11-21,302.50,pagado
INV/4969/2024,478,4,2024-10-22,2024-11-21,108.90,vencido
INV/497/2024,283,2,2024-04-30,2024-05-30,121.00,pagado
INV/497/2024,283,3,2024-04-30,2024-05-30,302.50,vencido
INV/497/2025,338,3,2025-08-29,2025-09-28,302.50,pagado
INV/4970/2024,364,1,2024-08-07,2024-09-06,145.20,pagado
INV/4970/2024,364,4,2024-08-07,2024-09-06,108.90,pagado
INV/4970/2024,364,5,2024-08-07,2024-09-06,96.80,vencido
INV/4971/2024,354,1,2024-02-28,2024-03-29,145.20,pagado
INV/4971/2024,354,2,2024-02-28,2024-03-29,121.00,pagado
INV/4971/2024,354,3,2024-02-28,2024-03-29,302.50,pagado
INV/4972/2024,279,1,2024-06-13,2024-07-13,145.20,pagado
INV/4972/2024,279,4,2024-06-13,2024-07-13,108.90,pagado
INV/4973/2024,54,5,2024-08-06,2024-09-05,96.80,pagado
INV/4974/2024,392,2,2024-02-28,2024-03-29,121.00,pagado
INV/4975/2024,283,1,2024-07-22,2024-08-21,145.20,pagado
INV/4975/2024,283,3,2024-07-22,2024-08-21,302.50,pagado
INV/4975/2024,283,6,2024-07-22,2024-08-21,605.00,pagado
INV/4976/2024,195,1,2024-10-14,2024-11-13,145.20,pagado
INV/4976/2024,195,2,2024-10-14,2024-11-13,121.00,pagado
INV/4976/2024,195,3,2024-10-14,2024-11-13,302.50,pagado
INV/4976/2024,195,6,2024-10-14,2024-11-13,605.00,pendiente
INV/4977/2024,61,1,2024-07-31,2024-08-30,145.20,pagado
INV/4977/2024,61,2,2024-07-31,2024-08-30,121.00,pagado
INV/4977/2024,61,3,2024-07-31,2024-08-30,302.50,pagado
INV/4978/2024,386,1,2024-11-29,2024-12-29,145.20,pagado
INV/4978/2024,386,2,2024-11-29,2024-12-29,121.00,vencido
INV/4978/2024,386,3,2024-11-29,2024-12-29,302.50,vencido
INV/4979/2024,286,2,2024-01-31,2024-03-01,121.00,pagado
INV/498/2024,99,5,2024-11-22,2024-12-22,96.80,pagado
